,level_0,index,series_name,network,season,title,imdb,engagement,date_aired,década,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
166,165,166,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Stuntman Scooby,5.1,198.23,11/22/1980,1971-1980,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,1,,,,,0,,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
167,166,167,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Three Ding-a-Ling Circus,4,154.25,11/29/1980,1971-1980,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,United States,1,FALSE,FALSE,Boss,Male,1,Competition,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
168,167,168,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Fantastic Island,4.7,179.5,11/29/1980,1971-1980,8,Serie,Caveman,Male,Ancient,Caveman,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Island,United States,0,,,,,0,Assistance,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
169,168,169,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Long John Scrappy,5.6,185.85,11/29/1980,1971-1980,8,Serie,Pirate,Male,Ancient,Pirate,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Ocean,United States,0,,,,,0,Abduction,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
170,169,170,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Bull Fright,5.5,185.4,12/6/1980,1971-1980,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,Mexico,0,,,,,0,,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
171,170,171,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Ghosts West,6.1,200.41,12/6/1980,1971-1980,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Desert,United States,1,FALSE,FALSE,Inkeeper,Male,1,Haunt,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
172,171,172,Scooby-Doo and Scrappy-Doo (second series),ABC,1,A Bungle in the Jungle,5.5,176.96,12/6/1980,1971-1980,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Jungle,Africa,1,FALSE,FALSE,Nazrat of the Jungle,Male,1,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
173,172,173,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Fun Zone,4.9,169.02,12/13/1980,1971-1980,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,1,FALSE,FALSE,Killer Krunch,Male,1,Anger,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
174,173,174,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Swamp Witch,4.8,173.05,12/13/1980,1971-1980,8,Serie,Swamp Witch,Female,Magician,Witch,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Swamp,United States,0,,,,,0,Food,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
175,174,175,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Sir Scooby and the Black Knight,4.8,165.74,12/13/1980,1971-1980,8,Serie,Knight,Male,Ancient,Knight,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,Scotland,0,,,,,0,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
176,175,176,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Waxworld,4.8,155.71,12/20/1980,1971-1980,8,Serie,Wax Master,Male,Possessed Object,Statue,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,England,0,,,,,0,Abduction,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
177,176,177,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby in Wonderland,4.5,175.56,12/20/1980,1971-1980,8,Serie,"Evil Trees,Caterpillar,Cheshire Cat,Queen of Hearts","Male,Male,Male,Female","Plant,Animal,Animal,Magician","Evil,Talking,Talking,Queen","Tree,Caterpillar,Cat,Human",FALSE,4,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,United States,0,,,,,0,Imagination,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
178,177,178,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scrappy's Birthday,4,151.81,12/20/1980,1971-1980,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,United States,1,FALSE,FALSE,Orderly,Male,1,Anger,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
179,178,179,Scooby-Doo and Scrappy-Doo (second series),ABC,1,South Seas Scare,5,188.89,12/27/1980,1971-1980,8,Serie,Lava Monster,Male,Possessed Object,Statue,Lava,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Jungle,Hawaii,0,,,,,0,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
180,179,180,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Swiss Miss,5.3,181.94,12/27/1980,1971-1980,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Snow,Switzerland,1,FALSE,FALSE,Bulldog,Male,1,Competition,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
181,180,181,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Alaskan King Coward,5.1,183.82,12/27/1980,1971-1980,8,Serie,Alaskan Monster,Male,Animal,Beast,Snow-Monster,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Snow,Alaska,0,,,,,0,Food,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
182,181,182,Scooby-Doo and Scrappy-Doo (second series),ABC,1,"Et Tu, Scoob?",5.5,181.32,1/3/1981,1981-1990,8,Serie,Rocky Maximus,Male,Ancient,Gladiator,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,Italy,1,,,,,0,Competition,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
183,182,183,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Soggy Bog Scooby,5.1,165.39,1/3/1981,1981-1990,8,Serie,Swamp Monster,Male,Animal,Beast,Swamp-Monster,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Swamp,United States,0,,,,,0,Food,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
184,183,184,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Gumbo,5.3,193.32,1/3/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,Louisiana,1,FALSE,FALSE,Cheft,Male,1,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
185,184,185,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Way Out Scooby,4,164.82,1/10/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Desert,Mars,2,,,,,0,,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
186,185,186,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Strongman Scooby,7.4,231.24,1/10/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Coast,United States,1,FALSE,FALSE,Bulldog,Male,1,Bully,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
187,186,187,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Moonlight Madness,3.6,147.14,1/10/1981,1981-1990,8,Serie,Shaggy,Male,Animal,Werewolf,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,Austria,1,FALSE,FALSE,Adolf,Male,1,Loneliness,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
188,187,188,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Dog Tag Scooby,5.3,187.24,1/17/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,United States,1,FALSE,FALSE,Sergent,Male,1,Training,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
189,188,189,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby at the Center of the World,4.7,156.4,1/17/1981,1981-1990,8,Serie,"Rock Monsters,Rock Monsters","Male,Male","Possessed Object,Possessed Object","Rock,Rock","Cave-Monster,Cave-Monster",TRUE,2,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Cave,United States,0,,,,,0,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
190,189,190,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Trip to Ahz,2.8,139.74,1/17/1981,1981-1990,8,Serie,Wicked Witch of the North by Southeast,Female,Magician,Witch,Human,FALSE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,United States,0,,,,,0,Imagination,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
191,190,191,Scooby-Doo and Scrappy-Doo (second series),ABC,1,A Fright at the Opera,4.7,163.34,1/24/1981,1981-1990,8,Serie,Phantom of the Sewers,Male,Disguised,Phantom,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,France,0,,,,,0,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
192,191,192,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Robot Ranch,4.2,148.55,1/24/1981,1981-1990,8,Serie,Rawhide Red,Male,Mechanical,Robot,Object,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,United States,0,,,,,0,Abduction,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
193,192,193,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Surprised Spies,4.4,169.14,1/24/1981,1981-1990,8,Serie,Enemy Spy,Male,Disguised,Spy,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,California,0,,,,,0,Theft,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
194,193,194,Scooby-Doo and Scrappy-Doo (second series),ABC,1,The Invasion of the Scooby Snatchers,5.3,184.28,1/31/1981,1981-1990,8,Serie,Alien,Male,Extraterrestrial,Alien,Alien,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,Conquer,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
195,194,195,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Dooby Guru,4.7,164.33,1/31/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Jungle,India,1,FALSE,FALSE,Taj Mahal Gaurd,Male,1,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
196,195,196,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby and the Bandit,5.3,181.34,1/31/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Desert,United States,2,FALSE,FALSE,"Bandit,Wilbur","Male,Male",2,Anger,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
197,196,197,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Nocchio,5.3,156.56,9/19/1981,1981-1990,8,Serie,Pleasure Island Man,Male,Magician,Trickster,Human,FALSE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,Imagination,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
198,197,198,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Lighthouse Keeper Scooby,4.2,133.29,9/19/1981,1981-1990,8,Serie,Pirate,Male,Ghost,Pirate,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Island,United States,0,,,,,0,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
199,198,199,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Roots,6.1,205.29,9/19/1981,1981-1990,8,Serie,Sheet Ghost,Male,Ghost,Phantom,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Forest,United States,1,TRUE,FALSE,Great-Grandpa Scooby,Male,1,Mistake,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
200,199,200,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Escape from Atlantis,3.1,108.66,9/26/1981,1981-1990,8,Serie,Centaur,Male,Animal,Centaur,Centaur,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Ocean,Atlantis,0,,,,,0,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
201,200,201,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Excalibur Scooby,5.1,159.72,9/26/1981,1981-1990,8,Serie,"Merlin,Jasper","Male,Male","Magician,Animal","Wizard,Giant","Human,Frog",TRUE,2,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,England,0,,,,,0,Assistance,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
202,201,202,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby Saves the World,5.4,187.59,9/26/1981,1981-1990,8,Serie,Alien,Male,Extraterrestrial,Alien,Alien,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Space,Space,0,,,,,0,Conquer,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
203,202,203,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Dooby Goo,3.4,139.15,10/3/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
204,203,204,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Rickshaw Scooby,4.7,173.53,10/3/1981,1981-1990,8,Serie,Dragon,Male,Mythical,Dragon,Dragon,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Cave,China,0,,,,,0,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
205,204,205,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Luck of the Irish,4.4,165.37,10/3/1981,1981-1990,8,Serie,Pat O'Wiley,Male,Mythical,Leprechaun,Leprechaun,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Forest,Ireland,0,,,,,0,Trespassing,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
206,205,206,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Backstage Scooby,6.3,204.7,10/10/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
207,206,207,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's House of Mystery,3.7,148.48,10/10/1981,1981-1990,8,Serie,Madame Olga,Female,Magician,Witch,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,Experimentation,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
208,207,208,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Sweet Dreams Scooby,5.8,184.23,10/10/1981,1981-1990,8,Serie,"Red Baron,T-Rex","Male,Male","Ancient,Animal","Pilot,Dinosaur","Human,Dinosaur",FALSE,2,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,Imagination,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
209,208,209,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Doo 2000,4.8,182.07,10/17/1981,1981-1990,8,Serie,Toy Gorilla,Male,Mechanical,Toy,Gorilla,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,England,0,,,,,0,Automated,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
210,209,210,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Punk Rock Scooby,6.3,209.33,10/17/1981,1981-1990,8,Serie,Plutonian,Male,Extraterrestrial,Alien,Hound,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,Abduction,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
211,210,211,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Canine to Five,7.8,250.05,10/17/1981,1981-1990,8,Serie,Dr. Wolf,Male,Animal,Werewolf,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,1,FALSE,FALSE,Dr. Wolf,Male,1,Food,,,TRUE,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
212,211,212,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Hard Hat Scooby,4.5,158.86,10/24/1981,1981-1990,8,Serie,Vampire Foreman,Male,Undead,Vampire,Human,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,Food,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
213,212,213,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Hothouse Scooby,6,201.54,10/24/1981,1981-1990,8,Serie,Carnivorous Plants,Male,Plant,Giant,Venus Fly Trap,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,1,FALSE,FALSE,Gardener,Male,1,Food,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,7,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
214,213,214,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Pigskin Scooby,5.2,182.26,10/24/1981,1981-1990,8,Serie,,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,,Casey Kasem,Don Messick
